0.018,3,Output On Event,TrayLight #1,,2,0,,,,
0.018,7,Pulse Output Event,Feeder #1,,2,1,Duration,0.28,,
0.018,16,Variable Event,First_Trial,,2,1,Value,1,,
0.018,21,Group Change Event,Group Change,,2,1,New Group,3,,
0.9,38,Input Transition On Event,Tray #1,,3,0,,,,
0.9,1,Condition Event,Tray Entry no Increment Trial,,3,0,,,,
0.9,4,Output Off Event,TrayLight #1,,3,0,,,,
0.9,4,Output Off Event,Sound #1,,3,0,,,,
0.9,4,Output Off Event,Sound #2,,3,0,,,,
0.9,4,Output Off Event,Sound #3,,3,0,,,,
0.9,7,Pulse Output Event,Sound_On #1,,3,1,Duration,0,,
0.9,16,Variable Event,Correction_Trial,,3,1,Value,0,,
0.9,21,Group Change Event,Group Change,,3,1,New Group,4,,
4.75,39,Input Transition Off Event,Tray #1,,4,0,,,,
4.75,1,Condition Event,Start Trial,,4,0,,,,
4.75,16,Variable Event,Correct_Grid_Position,,4,1,Value,2,,
4.75,21,Group Change Event,Group Change,,4,1,New Group,5,,
4.751,1,Condition Event,Incorrect Left,,5,0,,,,
4.751,16,Variable Event,Incorrect_Grid_Position,,5,1,Value,1,,
4.751,21,Group Change Event,Group Change,,5,1,New Group,6,,
4.751,1,Condition Event,Display Images,,6,0,,,,
4.751,32,Whisker - Display Image,Bussey Mouse Operant Mode 2 x 1 x low,Images,6,2,Position,2,Image 1,0
4.751,32,Whisker - Display Image,Bussey Mouse Operant Mode 2 x 1 x low,Images,6,2,Position,1,Image 2,1
4.751,21,Group Change Event,Group Change,,6,1,New Group,7,,
5.874,39,Input Transition Off Event,BIRBeam #1,,7,0,,,,
5.941,38,Input Transition On Event,BIRBeam #1,,7,0,,,,
6.207,39,Input Transition Off Event,BIRBeam #1,,7,0,,,,
7.001,38,Input Transition On Event,FIRBeam #1,,7,0,,,,
8.255,30,Touch Down Event,Bussey Mouse Operant Mode 2 x 1 x low,,7,2,Position,2,Image 1,0
8.256,1,Condition Event,Correct,,7,0,,,,
8.256,7,Pulse Output Event,Feeder #1,,7,1,Duration,0.28,,
8.256,3,Output On Event,TrayLight #1,,7,0,,,,
8.256,32,Whisker - Display Image,Bussey Mouse Operant Mode 2 x 1 x low,Background,7,2,Position,2,Image 1,0
8.256,32,Whisker - Display Image,Bussey Mouse Operant Mode 2 x 1 x low,Background,7,2,Position,1,Image 1,0
8.256,16,Variable Event,Correction_Counter,,7,1,Value,0,,
8.256,21,Group Change Event,Group Change,,7,1,New Group,19,,
8.256,1,Condition Event,Reset Sound Levels to Zero,,19,0,,,,
8.256,4,Output Off Event,Sound #1,,19,0,,,,
8.256,4,Output Off Event,Sound #2,,19,0,,,,
8.256,4,Output Off Event,Sound #3,,19,0,,,,
8.256,21,Group Change Event,Group Change,,19,1,New Group,20,,
8.256,1,Condition Event,Adjust Sound Level 2,,20,0,,,,
8.256,3,Output On Event,Sound #2,,20,0,,,,
8.256,1,Condition Event,NoTone Fall Through,,20,0,,,,
8.256,21,Group Change Event,Group Change,,20,1,New Group,21,,
8.256,1,Condition Event,Play Tone,,21,0,,,,
8.256,7,Pulse Output Event,Sound_On #1,,21,1,Duration,1,,
8.256,21,Group Change Event,Group Change,,21,1,New Group,8,,
8.256,1,Condition Event,Increment counter,,8,0,,,,
8.256,16,Variable Event,Correct_Counter,,8,1,Value,1,,
8.256,16,Variable Event,First_Analysis,,8,1,Value,0,,
8.256,61,Group Maintain Event,Group Change,,8,1,New Group,8,,
8.294,31,Touch Up Event,Bussey Mouse Operant Mode 2 x 1 x low,,8,2,Position,2,Image 1,0
8.324,39,Input Transition Off Event,FIRBeam #1,,8,0,,,,
8.528,38,Input Transition On Event,FIRBeam #1,,8,0,,,,
8.715,39,Input Transition Off Event,FIRBeam #1,,8,0,,,,
8.896,38,Input Transition On Event,FIRBeam #1,,8,0,,,,
9.758,39,Input Transition Off Event,FIRBeam #1,,8,0,,,,
9.97,38,Input Transition On Event,BIRBeam #1,,8,0,,,,
10.378,38,Input Transition On Event,Tray #1,,8,0,,,,
10.378,1,Condition Event,Reward Collected Start ITI,,8,0,,,,
10.378,4,Output Off Event,TrayLight #1,,8,0,,,,
10.378,29,Timer Event,ITI_Timer,,8,1,Value,0,,
10.378,21,Group Change Event,Group Change,,8,1,New Group,9,,
14.5,39,Input Transition Off Event,Tray #1,,9,0,,,,
16.778,39,Input Transition Off Event,BIRBeam #1,,9,0,,,,
22.024,38,Input Transition On Event,FIRBeam #1,,9,0,,,,
22.504,39,Input Transition Off Event,FIRBeam #1,,9,0,,,,
23.663,38,Input Transition On Event,FIRBeam #1,,9,0,,,,
24.769,39,Input Transition Off Event,FIRBeam #1,,9,0,,,,
24.802,30,Touch Down Event,Bussey Mouse Operant Mode 2 x 1 x low,,9,2,Position,2,Image 1,0
24.803,1,Condition Event,Right Screen Touches,,9,0,,,,
24.803,16,Variable Event,Right_touches_during_ITI,,9,1,Value,1,,
24.803,61,Group Maintain Event,Group Change,,9,1,New Group,9,,
25.128,31,Touch Up Event,Bussey Mouse Operant Mode 2 x 1 x low,,9,2,Position,2,Image 1,0
25.526,30,Touch Down Event,Bussey Mouse Operant Mode 2 x 1 x low,,9,2,Position,2,Image 1,0
25.527,1,Condition Event,Right Screen Touches,,9,0,,,,
25.527,16,Variable Event,Right_touches_during_ITI,,9,1,Value,2,,
25.527,61,Group Maintain Event,Group Change,,9,1,New Group,9,,
25.794,31,Touch Up Event,Bussey Mouse Operant Mode 2 x 1 x low,,9,2,Position,2,Image 1,0
26.871,38,Input Transition On Event,FIRBeam #1,,9,0,,,,
28.139,39,Input Transition Off Event,FIRBeam #1,,9,0,,,,
28.616,38,Input Transition On Event,BIRBeam #1,,9,0,,,,
30.378,1,Condition Event,Next trial,,9,0,,,,
